Date,normalized_one1,normalized_one2,normalized_one3,normalized_one4,normalized_two1,normalized_two2,normalized_two3,normalized_two4,LTC_normalized_vf_us_cases1,LTC_normalized_vf_us_cases2,LTC_normalized_vf_us_deaths1,LTC_normalized_vf_us_deaths2,normalized_one_dose_one1,normalized_one_dose_one2,normalized_one_dose_one3,normalized_one_dose_one4,normalized_one_dose_two1,normalized_one_dose_two2,normalized_one_dose_two3,normalized_one_dose_two4,LTC_normalized_vf_one_dose_us_cases1,LTC_normalized_vf_one_dose_us_cases2,LTC_normalized_vf_one_dose_us_deaths1,LTC_normalized_vf_one_dose_us_deaths2,one_minus_vf_LTC,one_minus_vf_US,vf_LTC,vf_US,one_minus_vf_one_dose_LTC,one_minus_vf_one_dose_US,vf_one_dose_LTC,vf_one_dose_US,New Cases,New Deaths,sum_residents_weekly_confirmed,sum_residents_weekly_covid_19
02/08/2021,873.014032703918,12459.6608969292,85440.6718308388,1677.72675666328,2507.68459003755,35789.6877459694,2314590.89268278,45449.6785684381,118.758814881789,1694.92643476226,0.000121294944909734,0.00173112209594865,2976.0865243485,42474.7226324125,92472.257702769,1815.80010634935,827.664207811967,11812.4279559663,756420.791295348,14853.2001640296,404.846308738725,1694.92643476226,0.00041349192280381,0.00173112209594865,0.7417652,0.96440018827496,0.2582348,0.0355998117250404,0.2175916,0.89106724597179,0.7824084,0.10893275402821,82399,1618,647.571428571429,9242.14285714286
02/09/2021,895.484529630601,12780.359948037,95110.0989692553,2844.44526671202,2339.08653330141,33383.4553875876,2399562.8271256,71763.4110337942,117.501884633614,1676.98751960549,7.33843097764479e-05,0.0010473412576632,3195.8698053544,45611.4707825728,103019.325655605,3080.98547280109,812.131732389318,11590.7483844975,817022.446496617,24434.5832453188,419.349204533673,1676.98751960549,0.000261899219965384,0.0010473412576632,0.723152,0.961874721942752,0.276848,0.0381252780572482,0.2026276,0.888027556167787,0.7973724,0.111972443832213,91484,2736,647.571428571429,9242.14285714286
02/10/2021,920.796396864588,13141.6110512143,100487.838723864,3598.72078947369,2182.38267851582,31146.9771424181,2347560.77781334,84072.0218780429,123.499624398748,1762.58729328855,5.96428195748915e-05,0.000851222636752174,3400.97111868016,48538.6778122685,108954.060655793,3901.917367902,799.873601266698,11415.8002722147,833856.688804361,29862.4932086366,456.147153896561,1762.58729328855,0.000220291377661296,0.000851222636752174,0.7032732,0.958951861476507,0.2967268,0.0410481385234925,0.1904078,0.884436976648623,0.8095922,0.115563023351377,96363,3451,647.571428571429,9242.14285714286
02/11/2021,946.656323407371,13510.6840597485,106412.343766125,3467.01116088853,2049.67752735006,29253.008522372,2304737.15246076,75090.4373280011,129.32718003271,1845.75819815049,6.36472740963186e-05,0.000908374232883595,3639.95986970341,51949.5265321999,115492.327156006,3762.84529665936,787.709904358151,11242.1999255351,852724.925589403,27782.5553836494,497.272065628403,1845.75819815049,0.000244728226916325,0.000908374232883595,0.6840618,0.955866550816262,0.3159382,0.044133449183738,0.1779062,0.880716516021044,0.8220938,0.119283483978956,101716,3314,647.571428571429,9242.14285714286
02/12/2021,971.10611192721,13859.6315709532,102337.35008039,2918.4353499942,1943.71918853476,27740.7705498028,2055095.271803,58606.7812399326,148.783098137955,2123.43316435804,7.75638429186869e-05,0.00110699157679781,4021.02393205578,57388.0748476393,111194.882891222,3171.03263581954,771.879909176656,11016.2741504928,790526.790148166,22544.079240605,616.060789804774,2123.43316435804,0.000321165797236413,0.00110699157679781,0.666839,0.952565216154444,0.333161,0.0474347838455561,0.1610464,0.876686026058991,0.8389536,0.123313973941008,97483,2780,647.571428571429,9242.14285714286
02/13/2021,983.573519397467,14037.5664763775,93243.6698430636,2131.65044968635,1895.62543344711,27054.3762225592,1806059.30828162,41288.4557540302,171.472188355575,2447.25198007146,0.000107555728321452,0.00153503592405832,4245.7575206949,60595.4738145504,101429.157385449,2318.77948729282,764.115916367656,10905.4664040162,704631.103193276,16108.6238938575,740.188017410925,2447.25198007146,0.000464282062711864,0.00153503592405832,0.6583864,0.95090637411882,0.3416136,0.0490936258811797,0.152522,0.874166780889774,0.847478,0.125833219110226,88666,2027,647.571428571429,9242.14285714286
02/14/2021,1078.66177661656,15236.5079194871,69275.4184754126,1353.32738093212,2028.020336983,28646.5587222772,1323208.87766596,25849.4981949964,256.670380149163,3625.56675745695,0.00018579119517441,0.00262437130712581,4773.40975437422,67426.2285937413,75390.4200303702,1472.78676812736,825.987203013276,11667.3834495022,519052.185179141,10139.9248073095,1135.84528795116,3625.56675745695,0.000822183118515775,0.00262437130712581,0.652793,0.950250484930151,0.347207,0.0497495150698486,0.1475136,0.873174601938569,0.8524864,0.126825398061431,65829,1286,704.142857142857,9946.28571428571
02/15/2021,1101.10478630525,15553.5239686989,58299.4428332583,1318.56745343517,1953.17236561865,27589.3026544599,1079404.3474553,24413.0539244031,321.190992919559,4536.94495658985,0.000194656543119472,0.00274959771924328,5035.69942074643,71131.1699066848,63475.7659008915,1435.64114734624,818.609136408715,11563.1654520837,430067.643552431,9726.90595321253,1468.90769807771,4536.94495658985,0.000890225756551646,0.00274959771924328,0.6394876,0.948756923084108,0.3605124,0.0512430769158917,0.1398302,0.871387673940979,0.8601698,0.128612326059021,55312,1251,704.142857142857,9946.28571428571
02/16/2021,1125.74238702151,15901.5394510013,61133.4798716007,1582.66859387964,1880.18108329557,26558.2730256382,1081604.744468,28001.3809725225,327.709706834098,4629.0242703626,0.000165802754815694,0.00234202698342218,5360.61763363697,75720.7632632056,66581.8333553686,1723.71958533678,810.62193993918,11450.3432636083,441873.868488318,11439.556452232,1560.5048307871,4629.0242703626,0.000789528031828135,0.00234202698342218,0.625492,0.946502638513794,0.374508,0.0534973614862058,0.1313548,0.869050866940936,0.8686452,0.130949133059064,57863,1498,704.142857142857,9946.28571428571
02/17/2021,1153.70879341441,16296.5755797697,73490.0959592526,2827.3165585558,1807.02259793758,25524.8815903441,1230704.31470949,47347.7499552253,295.162615472752,4169.28422391456,9.51183863231988e-05,0.00134358339001144,5714.58251548758,80720.6518681897,80051.3880595296,3079.7430870355,803.099674722636,11344.0884059421,518714.484997316,19956.0231001577,1462.00768446453,4169.28422391456,0.000471143039289204,0.00134358339001144,0.6103298,0.943650965409697,0.3896702,0.0563490345903028,0.1232186,0.866306027678485,0.8767814,0.133693972321515,69349,2668,704.142857142857,9946.28571428571
02/18/2021,1182.10186969712,16697.6385830376,72377.4773778724,2605.02800454001,1741.50620889892,24599.4376726269,1151720.41332971,41453.0049791641,323.166779443158,4564.85369282825,0.000105775531354902,0.00149411961758038,6077.22776818403,85843.1540133992,78829.2634092402,2837.24227754189,796.420788996577,11249.746604402,500231.424290658,18004.4527142707,1661.41191054014,4564.85369282825,0.00054379576991037,0.00149411961758038,0.5956702,0.940872802798447,0.4043298,0.0591271972015531,0.1158658,0.863867008961772,0.8841342,0.136132991038228,68098,2451,704.142857142857,9946.28571428571
02/19/2021,1211.864738488,17118.0504265547,77789.2716468735,2704.30433865865,1680.69553584897,23740.4637833128,1172124.22727008,40748.300712246,325.536265310169,4598.32358205624,0.000104457900314437,0.00147550757790472,6496.41807356492,91764.3765376108,84682.5688637468,2943.9462992606,789.742581731147,11155.4143863764,526429.569351912,18301.0553802222,1745.0954800454,4598.32358205624,0.000559965291486261,0.00147550757790472,0.5810408,0.937764275916471,0.4189592,0.0622357240835288,0.1083894,0.861428756576485,0.8916106,0.138571243423515,72948,2536,704.142857142857,9946.28571428571
02/20/2021,1229.03318998021,17360.5613347904,74465.0470028798,2166.01111090947,1648.75382108482,23289.2749115865,1085817.16445052,31583.8388247453,356.39022102417,5034.14744341384,0.000132265213982221,0.00186829646141167,6736.790887496,95159.7339726155,81061.4909426475,2357.88597624697,786.331832990712,11107.2362629631,496580.858471032,14444.3561134343,1953.50818266103,5034.14744341384,0.000724995138904658,0.00186829646141167,0.5729242,0.935821607650433,0.4270758,0.0641783923495673,0.104522,0.859668372609926,0.895478,0.140331627390074,69686,2027,704.142857142857,9946.28571428571
02/21/2021,1253.44085383907,18783.2243063139,57880.5166511854,1354.11786377648,1642.17496040926,24608.53301303,831576.378953884,19454.7750259751,474.592172972858,7111.92012903277,0.000215769515359906,0.00323337730141521,6971.81235736927,104474.905958994,62999.8429048537,1473.88478245084,791.566533076028,11861.8853842203,383663.489829543,8975.82840160034,2639.74767226449,7111.92012903277,0.00120014005361509,0.00323337730141521,0.5671246,0.93492600154411,0.4328754,0.0650739984558904,0.1019616,0.858954522818832,0.8980384,0.141045477181168,54114,1266,710.857142857143,10652.4285714286
02/22/2021,1282.48976211825,19218.5317708745,59831.2830432882,1724.07761470902,1594.84776992141,23899.3194653798,828830.807514283,23883.302662634,487.199565133631,7300.84605573141,0.000173396290252793,0.00259840055773312,7395.42518047156,110822.883728341,65103.706176915,1876.00594112287,786.451837190056,11785.2399806573,390613.577795597,11255.786124318,2809.41652583097,7300.84605573141,0.000999882672761343,0.00259840055773312,0.554279,0.932672628123758,0.445721,0.0673273718762419,0.0961212,0.857140142657301,0.9038788,0.142859857342699,55803,1608,710.857142857143,10652.4285714286
02/23/2021,1312.06162217646,19661.6758401993,75609.5069820097,2158.55081027145,1551.36631225512,23247.7354915449,1001302.99693604,28585.8681220842,412.579444667825,6182.63895710323,0.000141688520147802,0.00212324917239975,7885.76043389432,118170.719106551,82262.0089075539,2348.47088771797,781.285670887933,11707.8232759446,483496.127534664,13803.1710496589,2479.6873909037,6182.63895710323,0.000851577172316919,0.00212324917239975,0.5417864,0.929790482785811,0.4582136,0.0702095172141888,0.0901444,0.85459862862095,0.9098556,0.14540137137905,70301,2007,710.857142857143,10652.4285714286
02/24/2021,1345.0817502087,20156.4933416021,80530.0777940743,2358.75251320481,1507.60623094625,22591.9762505966,1012694.53163329,29662.1565138308,418.204870001035,6266.93780976028,0.000132925717198925,0.00199193568214876,8613.63120987244,129078.102577684,87661.9538244154,2567.64751208273,774.798978124853,11610.6180469927,500568.703723687,14661.8222691796,2678.09931983885,6266.93780976028,0.000851229381471937,0.00199193568214876,0.5284862,0.926337115813505,0.4715138,0.0736628841864949,0.082527,0.850973503846581,0.917473,0.149026496153419,74598,2185,710.857142857143,10652.4285714286
02/25/2021,1380.27565014561,20683.8855314325,80150.8756654633,2403.03047291716,1465.71807372362,21964.2684090331,955190.236115039,28637.8810681719,454.982635970075,6818.06475409577,0.000133890343638023,0.00200639092726215,9591.84169143338,143736.909044436,87353.6244653119,2618.97851729095,767.756000724431,11505.0767094089,481774.465821576,14444.2429709036,3161.77527011769,6818.06475409577,0.000930433700001912,0.00200639092726215,0.515011,0.922585054574308,0.484989,0.0774149454256925,0.0741106,0.84651324375629,0.9258894,0.15348675624371,73946,2217,710.857142857143,10652.4285714286
02/26/2021,1405.77393392275,21065.985717608,79586.7752603212,2082.24378501866,1438.02028533374,21549.2079213186,899586.954145502,23536.0628474568,492.029574872269,7373.22534354913,0.000157371693958826,0.00235826670084963,10210.941302683,153014.320763095,86876.270574852,2272.9602233334,764.04802717456,11449.5115036828,461701.86269653,12079.5927588072,3573.89263449018,7373.22534354913,0.0011430807549784,0.00235826670084963,0.5056696,0.918720475365883,0.4943304,0.0812795246341174,0.0696172,0.84163373400107,0.9303828,0.15836626599893,73118,1913,710.857142857143,10652.4285714286
02/27/2021,1421.94691622978,21308.3431878027,76780.3521201113,1891.05567164778,1421.48173130304,21301.3722383589,841857.485004845,20734.4630205278,531.818788768563,7969.47982759353,0.000175275726991424,0.00262656453669001,10613.3564483819,159044.644350179,83933.4936843245,2067.23341180641,761.886470096691,11417.1198584606,435195.10442955,10718.603754479,3969.47474390483,7969.47982759353,0.00130825120549622,0.00262656453669001,0.4999182,0.916419345015867,0.5000818,0.0835806549841332,0.0669776,0.838318493742637,0.9330224,0.161681506257363,70363,1733,710.857142857143,10652.4285714286
02/28/2021,1382.28278021227,22819.7407230799,54905.1217214333,981.852809268948,1365.25136554952,22538.5736042278,595751.72964072,10653.66018752,730.550860041793,12060.4708745751,0.000328165724267595,0.00541760112271549,10450.5018327502,172524.569981846,60077.3463869282,1074.34624446707,735.176469264241,12136.8338334817,308016.487983533,5508.17199827331,5523.19916812654,12060.4708745751,0.00248103828825653,0.00541760112271549,0.4969006,0.915615855567356,0.5030994,0.084384144432644,0.0657248,0.836787957913838,0.9342752,0.163212042086162,50272,899,686.857142857143,11339.1428571429
03/01/2021,1396.07266871834,23047.3943441867,55611.8691695726,1420.89299992333,1352.06076219557,22320.8134231513,587374.433264195,15007.5196719996,748.362222888263,12354.51395165,0.00022902840996519,0.00378096942857259,10874.8067279046,179529.307242241,60943.2833128145,1557.11156529336,733.164079376174,12103.6118212156,305290.818070871,7800.23388559487,5829.4204297017,12354.51395165,0.00178403298723501,0.00378096942857259,0.4919924,0.913510025082842,0.5080076,0.0864899749171578,0.0631604,0.833594733307024,0.9368396,0.166405266692976,50802,1298,686.857142857143,11339.1428571429
03/02/2021,1410.8304121984,23291.0260270041,60689.5856915041,2140.82293955197,1338.50100137024,22096.9589190435,620180.636438637,21876.8495125786,716.267887636884,11824.6770618324,0.000153616112697844,0.00253600776399307,11404.2070328474,188269.036818891,66647.2511196246,2350.97937198386,730.876675627507,12065.8496778822,324111.784205442,11433.0314616609,5789.82931680846,11824.6770618324,0.00124172964917704,0.00253600776399307,0.486846,0.910864679172437,0.513154,0.0891353208275628,0.0602284,0.829441560924671,0.9397716,0.170558439075329,55280,1950,686.857142857143,11339.1428571429
03/03/2021,1427.30620830109,23563.0205860422,70484.1141087127,1866.23875490644,1324.00121759646,21857.5858247715,693224.294178245,18354.8032063325,648.279444078942,10702.2738340936,0.000178275908688368,0.00294310981202797,11914.3022674345,196690.064096369,77602.088191665,2054.70447172792,728.876741212707,12032.8332897291,364447.761811614,9649.64298455547,5411.45074939067,10702.2738340936,0.00148814112259974,0.00294310981202797,0.4812262,0.9077080815873,0.5187738,0.0922919184126998,0.0576498,0.824449463808009,0.9423502,0.175550536191991,63979,1694,686.857142857143,11339.1428571429
03/04/2021,1444.57350529607,23848.0818239123,73582.4278362188,1769.36660511805,1309.48159453896,21617.8852090132,695130.450633337,16715.1403088916,654.323023882234,10802.0456941823,0.000190311278533748,0.00314179854873913,12414.0530798884,204940.318045561,81257.5903072481,1953.92393170317,727.086089079841,12003.2718874009,367344.880765615,8833.19270239985,5622.97503040687,10802.0456941823,0.00163545455095078,0.00314179854873913,0.475474,0.904278398479917,0.524526,0.095721601520083,0.055329,0.818865040772256,0.944671,0.181134959227744,66539,1600,686.857142857143,11339.1428571429
03/05/2021,1460.86666948226,24117.0613609577,73524.5433612922,2251.66901642531,1296.3751377466,21401.5141812601,666644.742842558,20415.8127857433,689.977601051127,11390.6576759218,0.000151233755361296,0.00249667805699823,13012.40400375,214818.33514843,81439.5517514466,2494.06398199867,725.13315121753,11971.0313528994,354370.68156107,10852.505129881,6145.84991633594,11390.6576759218,0.00134708715372562,0.00249667805699823,0.470171,0.900665233303071,0.529829,0.0993347666969294,0.0527848,0.813130703397121,0.9472152,0.186869296602879,66221,2028,686.857142857143,11339.1428571429
03/06/2021,1467.95274144754,24234.043448348,64664.105840168,1665.44722969599,1290.84561180417,21310.2287003628,570900.46565207,14703.7461756994,809.600089565522,13365.4736915919,0.000205458401869635,0.00339185840058245,13269.1659136985,219057.149591079,71772.553465762,1848.52784685857,724.352068731731,11958.1366687838,304576.619809149,7844.48004191248,7318.16332288515,13365.4736915919,0.00185718623344998,0.00339185840058245,0.4679014,0.898257220838563,0.5320986,0.101742779161437,0.0517634,0.80929265011741,0.9482366,0.19070734988259,58085,1496,686.857142857143,11339.1428571429
03/07/2021,1462.03406239241,25770.2644076658,46797.5774841213,972.906390351444,1278.2867808278,22531.478012798,408925.645295794,8501.43094740017,1125.72422936682,19842.3633122663,0.000350291131936181,0.00617433979266145,13346.588596299,235251.097025841,52009.7717637584,1081.26621141553,718.726341046398,12668.492699282,218011.987835943,4532.39820396213,10276.4898224458,19842.3633122663,0.00319773098804128,0.00617433979266145,0.4664734,0.897311404938604,0.5335266,0.102688595061396,0.0510992,0.807386738606321,0.9489008,0.192613261393679,41992,873,682,12021.1428571429
03/08/2021,1472.3178341298,25951.529347791,47858.9690067043,1022.38878971644,1270.52777947513,22394.7154560689,407779.589999714,8711.20481998828,1136.82851457148,20038.0908764476,0.000335682114069807,0.00591683672701009,13751.3307739459,242385.207785085,53328.2990649942,1139.22753185632,717.588968405883,12648.4450174735,217615.532046875,4648.81891629834,10617.8873710144,20038.0908764476,0.0031352440882438,0.00591683672701009,0.4632152,0.894962864620002,0.5367848,0.105037135379998,0.0495952,0.80317581379819,0.9504048,0.19682418620181,42832,915,682,12021.1428571429
03/09/2021,1483.55107309469,26149.5298908195,59564.0947671601,1394.6496120901,1262.2799292679,22249.3362982898,491854.793798137,11516.4194143588,949.695683188515,16739.6297337552,0.000247959127480209,0.00437060424365408,14290.7432862842,251893.059500261,66574.3186275741,1558.7888645342,716.178321261213,12623.5805147651,263092.064883711,6160.10782449344,9148.22378189412,16739.6297337552,0.00238853943121682,0.00437060424365408,0.4597078,0.891980314780046,0.5402922,0.108019685219954,0.0477232,0.798055482883971,0.9522768,0.201944517116029,53130,1244,682,12021.1428571429
03/10/2021,1493.82537575622,26330.627926086,64584.3959192126,1572.45636130817,1254.93602034395,22119.8902890454,514227.015916924,12520.0449865095,914.668691214712,16122.2331437653,0.000221444010700642,0.00390324059749427,14763.1190444236,260219.300659856,72436.3961065679,1763.63145039694,715.031749716241,12603.3706902225,276009.178294217,6720.08125199592,9039.45199603673,16122.2331437653,0.00218847821486043,0.00390324059749427,0.456546,0.888418931281375,0.543454,0.111581068718625,0.0461962,0.792115608782992,0.9538038,0.207884391217008,57378,1397,682,12021.1428571429
03/11/2021,1503.95770218197,26509.2234443252,69108.2987518344,1569.25561410114,1247.87340049893,21995.4023680737,529210.19380963,12016.8790532305,894.800651245697,15772.0329285762,0.000223400756257492,0.00393773079965552,15221.9231404479,268306.323506999,77811.3705338921,1766.87796193178,713.989440075243,12584.9986182345,285057.968931135,6472.86687950161,9056.49588384282,15772.0329285762,0.00226109360411921,0.00393773079965552,0.4534702,0.884495800128165,0.5465298,0.115504199871835,0.0448037999999999,0.785566422755342,0.9551962,0.214433577244658,61126,1388,682,12021.1428571429
03/12/2021,1513.55228502009,26678.3405278322,71344.7004154327,1217.76162479649,1241.34426298734,21880.3177716503,524702.70520189,8955.99554138088,908.244957171215,16009.0064214586,0.000289719583261243,0.00510668694852682,15749.84989146,277611.72364193,80562.8296607103,1375.1031509638,712.868637751934,12565.2430099602,284930.569417261,4863.3957553587,9451.09189930115,16009.0064214586,0.00301478844975636,0.00510668694852682,0.4505956,0.880303647422907,0.5494044,0.119696352577093,0.043302,0.779577880574736,0.956698,0.220422119425264,62805,1072,682,12021.1428571429
03/13/2021,1518.60356163749,26767.3758912173,60284.5208022272,1059.80235432357,1237.96703304682,21820.7896725647,431922.861786569,7593.20733939829,1107.02414325319,19512.749812834,0.000334012132319218,0.00588740111235809,15945.3089929672,281056.946196105,68198.2243146567,1198.92532490181,712.473339707288,12558.2753644091,235843.718458973,4146.13444295656,11623.7327981854,19512.749812834,0.00350712114193049,0.00588740111235809,0.4490968,0.877522111746563,0.5509032,0.122477888253437,0.0427712,0.775694683133134,0.9572288,0.224305316866866,52901,930,682,12021.1428571429
03/14/2021,1364.17606668075,28202.753371065,45953.1515080598,657.223401416359,1106.6623245415,22878.9562919355,325879.177762574,4660.73413098383,1318.05242507426,27249.2007318018,0.000483838156778583,0.0100027910915772,14404.4660917454,297795.581193432,52039.2058771342,744.26634020036,638.06506091485,13191.2529380904,178137.722312957,2547.73124229685,13917.4421307071,27249.2007318018,0.00510889356105431,0.0100027910915772,0.4478894,0.876414319329901,0.5521106,0.123585680670099,0.0424174,0.773916498554722,0.9575826,0.226083501445278,40274,576,611,12631.7142857143
03/15/2021,1370.29619479287,28329.2799008594,51952.3770133197,863.832551039627,1102.66715513679,22796.3608116682,360407.288723521,5992.63336019245,1197.12570663258,24749.1814897981,0.000369766527133253,0.00764449283660895,14709.7059984785,304106.061210536,58992.6463099477,980.893870196456,637.479096736983,13179.1388103057,197169.79449365,3278.41951335049,12850.7743469636,24749.1814897981,0.00396932934855789,0.00764449283660895,0.445889,0.874011981941816,0.554111,0.125988018058184,0.0415372000000001,0.769706104747893,0.9584628,0.230293895252106,45407,755,611,12631.7142857143
03/16/2021,1376.04182806819,28448.0641855145,59830.7618414588,1066.45902167569,1098.97462609682,22720.0220689111,404358.892367601,7207.53297280264,1071.47861517412,22151.5740264031,0.000300766990910138,0.00621800768535333,15065.8112113307,311468.122265205,68200.8015981908,1215.6515797448,636.826764150843,13165.6525928796,221029.811665877,3939.76659255932,11731.252788917,22151.5740264031,0.00329299488665514,0.00621800768535333,0.4440272,0.871107075957121,0.5559728,0.128892924042879,0.0405554,0.76419922902171,0.9594446,0.23580077097829,52119,929,611,12631.7142857143
03/17/2021,1382.19783481311,28575.3324643078,67400.3800837775,1173.97376724902,1095.07941924587,22639.4931981665,443178.148950913,7719.2371977673,981.998308123474,20301.6727614902,0.000274444494820838,0.00567382069699512,15444.9719159348,319306.828793732,77169.0865674457,1344.12421947981,636.16662442909,13152.0049720058,241862.323692901,4212.73623306611,10973.0574802365,20301.6727614902,0.00306670102370976,0.00567382069699512,0.4420496,0.867992137837825,0.5579504,0.132007862162175,0.0395598,0.758114454923195,0.9604402,0.241885545076805,58503,1019,611,12631.7142857143
03/18/2021,1388.44071971677,28704.3968479766,67873.925043695,1092.83819202433,1091.19223914076,22559.1302710555,433858.519831854,6985.55682616203,1007.62302333067,20831.4339417686,0.000296151669820695,0.00612259129036369,15834.6766460548,327363.520785003,78079.2350912057,1257.15390787823,635.522394207364,13138.6862615393,236373.389212771,3805.84837466892,11491.5851494301,20831.4339417686,0.00337750532896825,0.00612259129036369,0.440062,0.86472087715888,0.559938,0.13527912284112,0.0385862,0.7516979377608,0.9614138,0.2483020622392,58692,945,611,12631.7142857143
03/19/2021,1394.31693759622,28825.8808174264,71645.5277865025,1431.35498745496,1087.58997537525,22484.6576578515,445357.774433668,8897.48587709565,985.760326844524,20379.4481225734,0.000227068481276738,0.00469437672467891,16205.692945882,335033.851218325,82791.8367853077,1654.0391586805,634.938977272302,13126.6247950366,242453.303099411,4843.80191392281,11457.172142379,20379.4481225734,0.00263914321488664,0.00469437672467891,0.4382074,0.861421527717841,0.5617926,0.138578472282159,0.0377028,0.745447889506811,0.9622972,0.254552110493189,61717,1233,611,12631.7142857143
03/20/2021,1397.51567001613,28892.0108894473,70435.7662555472,785.697749578503,1085.65170019098,22444.5860730153,429495.110817748,4790.93733147111,1024.51266683608,21180.607675235,0.000414613925796207,0.00857166063753851,16344.3276355562,337899.962167677,81604.4194513433,910.281979271165,634.728038254051,13122.2638761982,234114.755835903,2611.50615066821,11981.9555893446,21180.607675235,0.00484902315649827,0.00857166063753851,0.4372044,0.859108989890975,0.5627956,0.140891010109025,0.0373830000000001,0.741528466311562,0.962617,0.258471533688438,60512,675,611,12631.7142857143
03/21/2021,1332.6366376158,30256.150818093,45505.2652375147,502.273338387852,1033.24895725296,23458.8599779259,275176.801886856,3037.31821381979,1524.82077514976,34619.4949480246,0.000618463866434179,0.014041589049999,15652.2300393726,355367.861983753,52796.734944066,582.754373102143,604.476365597277,13724.0171606003,149948.843619658,1655.08993034401,17909.4922560124,34619.4949480246,0.00726404965556594,0.014041589049999,0.4367282,0.858098503463038,0.5632718,0.141901496536962,0.0371832,0.739591189518978,0.9628168,0.260408810481022,39048,431,582,13213.7142857143
03/22/2021,1335.69750261287,30325.6446248601,64832.9382992421,1111.10133756067,1031.4163757021,23417.2530895781,385106.865826241,6599.92844606792,1092.05804593457,24794.060141572,0.000280218724148065,0.00636207930996549,15888.6158886159,360734.76073476,75497.3668127479,1293.86739901828,604.129254595846,13716.1363606032,209404.557110126,3588.75734464561,12990.4344254477,24794.060141572,0.00333330538095423,0.00636207930996549,0.4357274,0.855907528729863,0.5642726,0.144092471270137,0.0366300000000001,0.735005766990938,0.96337,0.264994233009062,55491,951,582,13213.7142857143
03/23/2021,1338.33161097873,30385.4493591284,69721.7865518793,847.806042534373,1029.85117411881,23381.7167897137,403897.524938551,4911.33086431721,1043.3053023251,23687.1789994753,0.000367967901658244,0.0083543345684293,16139.8565715839,366438.923280614,81530.8358476423,991.402238855081,603.771893733657,13708.0228480089,219621.097682694,2670.55827011651,12581.9324611078,23687.1789994753,0.00443757668651907,0.0083543345684293,0.4348698,0.85278939253454,0.5651302,0.14721060746546,0.0360598,0.729270090044335,0.9639402,0.270729909955665,59458,723,582,13213.7142857143
03/24/2021,1341.16957360947,30449.8823958227,78708.5794009289,1306.39090271238,1028.17699625334,23343.7062949064,442207.889807463,7339.68734728921,954.939979248477,21680.9347865899,0.000239305815423408,0.00543319359435532,16404.6248639995,372450.2163526,92424.3400128303,1534.04264059849,603.407573200492,13699.7513232088,241148.96550121,4002.54733508204,11680.4261261658,21680.9347865899,0.00292708857033587,0.00543319359435532,0.4339496,0.848903645683274,0.5660504,0.151096354316726,0.0354778,0.722926449793686,0.9645222,0.277073550206313,66816,1109,582,13213.7142857143
03/25/2021,1344.06429338476,30515.6040453894,80964.4982594778,1250.52669536359,1026.48218206831,23305.2272735862,439520.704354763,6788.5602427765,962.852087026675,21860.5710951447,0.000250535795238337,0.0056881587914495,16696.9813464308,379087.871040614,95428.5505425869,1473.92934580915,603.019199012292,13690.9336847916,241123.410891059,3724.24048414448,11961.2755249753,21860.5710951447,0.00311234478908237,0.0056881587914495,0.433015,0.844444188129043,0.566985,0.155555811870957,0.0348566,0.716452252614782,0.9651434,0.283547747385218,68370,1056,582,13213.7142857143
03/26/2021,1346.41250470203,30568.9177798035,84981.1724374834,1405.43494710904,1025.11676995922,23274.2269892361,444819.158529689,7356.5046540299,953.045253366019,21637.916974802,0.000223310989484568,0.00507004744314301,16999.0536609302,385946.113750958,100426.590267883,1660.8742328816,602.63244763621,13682.1528906625,246433.201059622,4075.55959706173,12032.6180473562,21637.916974802,0.0028194000576099,0.00507004744314301,0.4322598,0.839597736221971,0.5677402,0.160402263778029,0.0342372,0.710469207504481,0.9657628,0.289530792495519,71350,1180,582,13213.7142857143
03/27/2021,1347.16110102412,30585.9138930601,75681.6423095246,897.854973294361,1024.68324611201,23264.3842740247,387027.5013467,4591.5304726691,1095.96473106851,24882.7574287956,0.000349748652079178,0.00794068515530576,17038.268771371,386836.452694338,89589.3610244188,1062.85026190447,602.583280736717,13681.0366065349,215749.731035819,2559.56349632561,13861.2535929765,24882.7574287956,0.00442345873260415,0.00794068515530576,0.4320196,0.836437979782493,0.5679804,0.163562020217507,0.0341584,0.706590595983221,0.9658416,0.293409404016779,63303,751,582,13213.7142857143
03/28/2021,1180.24825437049,31757.8739230235,56776.7628670089,609.614232361042,897.179597250849,24141.1215227753,287229.466658411,3083.99355628257,1293.78837743445,34812.9878790215,0.000451295472785104,0.0121433644774886,14945.6168878769,402153.542756276,67275.3793427754,722.338271220366,527.71168152813,14199.5558880244,160511.135154468,1723.4140782522,16383.3882842187,34812.9878790215,0.00571480552036651,0.0121433644774886,0.4318704,0.834954259562868,0.5681296,0.165045740437132,0.0341046,0.704656004367679,0.9658954,0.295343995632321,47406,509,509.714285714286,13715.2857142857
